id,algo,size,time_us,heap_delta,heap_peak_used,stack_peak_used,stack_used,current_before,current_after,power_before,power_after,power_delta,iteration,current_before_corr,current_after_corr,power_before_corr,power_after_corr,power_delta_corr,time_s,power_mW,mem_total
33871,AES-128-GCM,1136,2750,4444,2840,0,752,115.3,119.2,538,554,16,482,121,124.9,565.5777585,583.8071242,18.22936577,0.00275,18.22936577,3592
33971,AES-128-GCM,1136,2749,4444,2840,0,752,112.7,120,528,560,32,483,118.4,125.7,553.424848,587.5464813,34.12163336,0.002749,34.12163336,3592
34071,AES-128-GCM,1136,2749,4444,2616,0,752,112.7,118.3,524,550,26,484,118.4,124,553.424848,579.6003475,26.17549957,0.002749,26.17549957,3368
34171,AES-128-GCM,1136,2751,4444,2620,0,752,116.8,117,544,544,0,485,122.5,122.7,572.589053,573.5238923,0.93483927,0.002751,0.93483927,3372
34271,AES-128-GCM,1136,2750,4444,2624,0,752,112,118.9,522,554,32,486,117.7,124.6,550.1529105,582.4048653,32.25195482,0.00275,32.25195482,3376
34371,AES-128-GCM,1136,2749,4444,2624,0,752,113.5,118.5,530,554,24,487,119.2,124.2,557.164205,580.5351868,23.37098175,0.002749,23.37098175,3376
34471,AES-128-GCM,1136,2749,4444,2584,0,752,115.7,120,540,560,20,488,121.4,125.7,567.447437,587.5464813,20.09904431,0.002749,20.09904431,3336
34571,AES-128-GCM,1136,2751,4444,2820,0,752,114.4,118.7,534,554,20,489,120.1,124.4,561.3709818,581.4700261,20.09904431,0.002751,20.09904431,3572
34671,AES-128-GCM,1136,2750,4444,2624,0,752,115.5,118.9,538,554,16,490,121.2,124.6,566.5125977,582.4048653,15.89226759,0.00275,15.89226759,3376
34771,AES-128-GCM,1136,2750,4444,2840,0,752,117,118.5,548,550,2,491,122.7,124.2,573.5238923,580.5351868,7.011294526,0.00275,7.011294526,3592
34871,AES-128-GCM,1136,2751,4444,2800,0,752,116.3,119.6,544,558,14,492,122,125.3,570.2519548,585.6768028,15.42484796,0.002751,15.42484796,3552
34971,AES-128-GCM,1136,2751,4444,2624,0,752,113.1,117.9,528,550,22,493,118.8,123.6,555.2945265,577.730669,22.43614248,0.002751,22.43614248,3376
35071,AES-128-GCM,1136,2749,4444,2616,0,752,110.1,118.3,514,550,36,494,115.8,124,541.2719374,579.6003475,38.32841008,0.002749,38.32841008,3368
35171,AES-128-GCM,1136,2749,4444,2624,0,752,116.3,119.6,544,558,14,495,122,125.3,570.2519548,585.6768028,15.42484796,0.002749,15.42484796,3376
35271,AES-128-GCM,1136,2750,4444,2624,0,752,116.6,118.7,544,554,10,496,122.3,124.4,571.6542137,581.4700261,9.815812337,0.00275,9.815812337,3376
35371,AES-128-GCM,1136,2750,4444,3032,0,752,114.8,117.4,534,548,14,497,120.5,123.1,563.2406603,575.3935708,12.15291051,0.00275,12.15291051,3784
35471,AES-128-GCM,1136,2751,4444,2616,0,752,113.1,118.9,528,554,26,498,118.8,124.6,555.2945265,582.4048653,27.11033884,0.002751,27.11033884,3368
35571,AES-128-GCM,1136,2750,4444,2840,0,752,117.2,119.2,548,558,10,499,122.9,124.9,574.4587315,583.8071242,9.348392702,0.00275,9.348392702,3592
35671,AES-128-GCM,1136,2749,4444,2840,0,752,116.8,119.6,544,558,14,500,122.5,125.3,572.589053,585.6768028,13.08774978,0.002749,13.08774978,3592
35771,AES-128-GCM,1136,2750,4444,2616,0,752,113.5,118.9,530,554,24,501,119.2,124.6,557.164205,582.4048653,25.2406603,0.00275,25.2406603,3368
35871,AES-128-GCM,1136,2749,4444,2832,0,752,113.6,118.7,530,554,24,502,119.3,124.4,557.6316247,581.4700261,23.83840139,0.002749,23.83840139,3584
35971,AES-128-GCM,1136,2750,4444,2840,0,752,115.5,119.6,540,558,18,503,121.2,125.3,566.5125977,585.6768028,19.16420504,0.00275,19.16420504,3592
36071,AES-128-GCM,1136,2749,4444,2624,0,752,113.6,119,530,554,24,504,119.3,124.7,557.6316247,582.872285,25.2406603,0.002749,25.2406603,3376
36171,AES-128-GCM,1136,2751,4444,2624,0,752,116.8,118.5,544,554,10,505,122.5,124.2,572.589053,580.5351868,7.946133797,0.002751,7.946133797,3376
36271,AES-128-GCM,1136,2750,4444,2840,0,752,116.8,117.6,544,548,4,506,122.5,123.3,572.589053,576.3284101,3.739357081,0.00275,3.739357081,3592
36371,AES-128-GCM,1136,2749,4444,2624,0,752,112.3,118.7,524,554,30,507,118,124.4,551.5551694,581.4700261,29.91485665,0.002749,29.91485665,3376
36471,AES-128-GCM,1136,2750,4444,2620,0,752,110.7,118.7,518,554,36,508,116.4,124.4,544.0764553,581.4700261,37.39357081,0.00275,37.39357081,3372
36571,AES-128-GCM,1136,2750,4444,2832,0,752,111.2,115.9,518,540,22,509,116.9,121.6,546.4135534,568.3822763,21.96872285,0.00275,21.96872285,3584
36671,AES-128-GCM,1136,2751,4444,2624,0,752,112.7,118.3,524,550,26,510,118.4,124,553.424848,579.6003475,26.17549957,0.002751,26.17549957,3376
36771,AES-128-GCM,1136,2750,4444,2624,0,752,116.1,119.4,540,558,18,511,121.8,125.1,569.3171156,584.7419635,15.42484796,0.00275,15.42484796,3376
36871,AES-128-GCM,1136,2750,4444,2624,0,752,117,119.4,548,558,10,512,122.7,125.1,573.5238923,584.7419635,11.21807124,0.00275,11.21807124,3376
36971,AES-128-GCM,1136,2751,4444,2620,0,752,115.7,119,540,554,14,513,121.4,124.7,567.447437,582.872285,15.42484796,0.002751,15.42484796,3372
37071,AES-128-GCM,1136,2750,4444,2788,0,752,109.5,122.2,554,570,16,514,115.2,127.9,538.4674196,597.8297133,59.36229366,0.00275,59.36229366,3540
37171,AES-128-GCM,1136,2749,4444,2832,0,752,111.2,121.5,518,566,48,515,116.9,127.2,546.4135534,594.5577758,48.14422242,0.002749,48.14422242,3584
37271,AES-128-GCM,1136,2750,4444,2624,0,752,112.3,118.7,524,554,30,516,118,124.4,551.5551694,581.4700261,29.91485665,0.00275,29.91485665,3376
37371,AES-128-GCM,1136,2750,4444,2624,0,752,113.5,118.3,530,550,20,517,119.2,124,557.164205,579.6003475,22.43614248,0.00275,22.43614248,3376
37471,AES-128-GCM,1136,2750,4444,2840,0,752,115.9,119,540,554,14,518,121.6,124.7,568.3822763,582.872285,14.49000869,0.00275,14.49000869,3592
37571,AES-128-GCM,1136,2751,4444,2624,0,752,114.4,119.2,534,558,24,519,120.1,124.9,561.3709818,583.8071242,22.43614248,0.002751,22.43614248,3376
37671,AES-128-GCM,1136,2749,4444,2624,0,752,115.9,118.5,540,554,14,520,121.6,124.2,568.3822763,580.5351868,12.15291051,0.002749,12.15291051,3376
37771,AES-128-GCM,1136,2751,4444,2456,0,752,111.2,118.9,518,554,36,521,116.9,124.6,546.4135534,582.4048653,35.9913119,0.002751,35.9913119,3208
37871,AES-128-GCM,1136,2751,4444,2816,0,752,116.3,119.8,544,558,14,522,122,125.5,570.2519548,586.6116421,16.35968723,0.002751,16.35968723,3568
37971,AES-128-GCM,1136,2750,4444,2616,0,752,111.8,119.2,522,558,36,523,117.5,124.9,549.2180712,583.8071242,34.589053,0.00275,34.589053,3368
38071,AES-128-GCM,1136,2749,4444,2840,0,752,113.5,120.4,530,560,30,524,119.2,126.1,557.164205,589.4161599,32.25195482,0.002749,32.25195482,3592
38171,AES-128-GCM,1136,2749,4444,2524,0,752,115.7,118.3,540,550,10,525,121.4,124,567.447437,579.6003475,12.15291051,0.002749,12.15291051,3276
38271,AES-128-GCM,1136,2749,4444,2800,0,752,115.3,120.2,538,560,22,526,121,125.9,565.5777585,588.4813206,22.90356212,0.002749,22.90356212,3552
38371,AES-128-GCM,1136,2748,4444,2840,0,752,115.3,118.9,538,554,16,527,121,124.6,565.5777585,582.4048653,16.82710686,0.002748,16.82710686,3592
38471,AES-128-GCM,1136,2749,4444,2624,0,752,116.3,118.1,544,550,6,528,122,123.8,570.2519548,578.6655083,8.413553432,0.002749,8.413553432,3376
38771,AES-128-GCM,1136,2751,4444,2816,0,752,108.1,119,504,554,50,531,113.8,124.7,531.9235447,582.872285,50.94874023,0.002751,50.94874023,3568
38871,AES-128-GCM,1136,2750,4444,2804,0,752,116.6,120,544,560,16,532,122.3,125.7,571.6542137,587.5464813,15.89226759,0.00275,15.89226759,3556
39071,AES-128-GCM,1136,2750,4444,2624,0,752,115.1,119.6,538,558,20,534,120.8,125.3,564.6429192,585.6768028,21.03388358,0.00275,21.03388358,3376
39271,AES-128-GCM,1136,2751,4444,2620,0,752,109.5,116.1,548,540,-8,536,115.2,121.8,538.4674196,569.3171156,30.84969592,0.002751,30.84969592,3372
39371,AES-128-GCM,1136,2749,4444,2620,0,752,113.1,118.7,528,554,26,537,118.8,124.4,555.2945265,581.4700261,26.17549957,0.002749,26.17549957,3372
39471,AES-128-GCM,1136,2751,4444,2816,0,752,115.3,119,538,554,16,538,121,124.7,565.5777585,582.872285,17.2945265,0.002751,17.2945265,3568
39571,AES-128-GCM,1136,2751,4444,2624,0,752,111.4,118.1,522,550,28,539,117.1,123.8,547.3483927,578.6655083,31.31711555,0.002751,31.31711555,3376
39671,AES-128-GCM,1136,2751,4444,2648,0,752,114.8,118.1,534,550,16,540,120.5,123.8,563.2406603,578.6655083,15.42484796,0.002751,15.42484796,3400
39771,AES-128-GCM,1136,2751,4444,2616,0,752,117,119,548,554,6,541,122.7,124.7,573.5238923,582.872285,9.348392702,0.002751,9.348392702,3368
39871,AES-128-GCM,1136,2750,4444,2624,0,752,112,118.9,524,554,30,542,117.7,124.6,550.1529105,582.4048653,32.25195482,0.00275,32.25195482,3376
39971,AES-128-GCM,1136,2751,4444,2840,0,752,110.5,119.2,514,558,44,543,116.2,124.9,543.141616,583.8071242,40.66550825,0.002751,40.66550825,3592
40071,AES-128-GCM,1136,2750,4444,2628,0,752,114.4,118.3,534,550,16,544,120.1,124,561.3709818,579.6003475,18.22936577,0.00275,18.22936577,3380
40271,AES-128-GCM,1136,2751,4444,2620,0,752,114.6,119.6,534,558,24,546,120.3,125.3,562.305821,585.6768028,23.37098175,0.002751,23.37098175,3372
40371,AES-128-GCM,1136,2750,4444,2624,0,752,116.4,118.9,544,554,10,547,122.1,124.6,570.7193745,582.4048653,11.68549088,0.00275,11.68549088,3376
40471,AES-128-GCM,1136,2751,4444,2624,0,752,115.1,119,538,554,16,548,120.8,124.7,564.6429192,582.872285,18.22936577,0.002751,18.22936577,3376
40571,AES-128-GCM,1136,2751,4444,2620,0,752,112,117.6,522,548,26,549,117.7,123.3,550.1529105,576.3284101,26.17549957,0.002751,26.17549957,3372
40671,AES-128-GCM,1136,2750,4444,2840,0,752,111.8,119,522,554,32,550,117.5,124.7,549.2180712,582.872285,33.65421373,0.00275,33.65421373,3592
40771,AES-128-GCM,1136,2750,4444,2544,0,752,110.5,120.2,514,560,46,551,116.2,125.9,543.141616,588.4813206,45.3397046,0.00275,45.3397046,3296
40971,AES-128-GCM,1136,2751,4444,2624,0,752,117.6,117.6,550,550,0,554,123.3,123.3,576.3284101,576.3284101,0,0.002751,0,3376
41071,AES-128-GCM,1136,2751,4444,2624,0,752,109.4,118.1,512,550,38,555,115.1,123.8,538,578.6655083,40.66550825,0.002751,40.66550825,3376
41171,AES-128-GCM,1136,2749,4444,1392,0,752,114.8,118.5,538,554,16,556,120.5,124.2,563.2406603,580.5351868,17.2945265,0.002749,17.2945265,2144
41371,AES-128-GCM,1136,2751,4444,2624,0,752,109.7,118.3,514,554,40,558,115.4,124,539.4022589,579.6003475,40.19808862,0.002751,40.19808862,3376
41471,AES-128-GCM,1136,2751,4444,2840,0,752,114.9,119.2,538,558,20,559,120.6,124.9,563.7080799,583.8071242,20.09904431,0.002751,20.09904431,3592
41771,AES-128-GCM,1136,2751,4444,2624,0,752,116.6,118.5,548,554,6,563,122.3,124.2,571.6542137,580.5351868,8.880973067,0.002751,8.880973067,3376
41871,AES-128-GCM,1136,2751,4444,2840,0,752,115.1,119.2,538,558,20,564,120.8,124.9,564.6429192,583.8071242,19.16420504,0.002751,19.16420504,3592
41971,AES-128-GCM,1136,2750,4444,2624,0,752,116.3,119.2,544,558,14,565,122,124.9,570.2519548,583.8071242,13.55516942,0.00275,13.55516942,3376
42071,AES-128-GCM,1136,2751,4444,2624,0,752,113.8,118.9,530,554,24,566,119.5,124.6,558.5664639,582.4048653,23.83840139,0.002751,23.83840139,3376
42171,AES-128-GCM,1136,2751,4444,2840,0,752,114.9,119.2,538,558,20,567,120.6,124.9,563.7080799,583.8071242,20.09904431,0.002751,20.09904431,3592
42271,AES-128-GCM,1136,2750,4444,2840,0,752,115.3,118.9,540,554,14,568,121,124.6,565.5777585,582.4048653,16.82710686,0.00275,16.82710686,3592
42371,AES-128-GCM,1136,2751,4444,2624,0,752,116.1,118.5,544,554,10,569,121.8,124.2,569.3171156,580.5351868,11.21807124,0.002751,11.21807124,3376
42471,AES-128-GCM,1136,2750,4444,2616,0,752,114.9,119,538,558,20,570,120.6,124.7,563.7080799,582.872285,19.16420504,0.00275,19.16420504,3368
42571,AES-128-GCM,1136,2751,4444,2624,0,752,115.7,118.5,540,554,14,571,121.4,124.2,567.447437,580.5351868,13.08774978,0.002751,13.08774978,3376
42671,AES-128-GCM,1136,2751,4444,2840,0,752,115.9,121.7,540,570,30,572,121.6,127.4,568.3822763,595.4926151,27.11033884,0.002751,27.11033884,3592
42771,AES-128-GCM,1136,2751,4444,2624,0,752,114.9,118.7,538,554,16,573,120.6,124.4,563.7080799,581.4700261,17.76194613,0.002751,17.76194613,3376
42871,AES-128-GCM,1136,2751,4444,2624,0,752,112,119,524,558,34,574,117.7,124.7,550.1529105,582.872285,32.71937446,0.002751,32.71937446,3376
42971,AES-128-GCM,1136,2750,4444,2840,0,752,114.6,119.2,534,558,24,575,120.3,124.9,562.305821,583.8071242,21.50130321,0.00275,21.50130321,3592
43171,AES-128-GCM,1136,2749,4444,2840,0,752,114.2,118.9,534,554,20,577,119.9,124.6,560.4361425,582.4048653,21.96872285,0.002749,21.96872285,3592
43271,AES-128-GCM,1136,2751,4444,2624,0,752,115.3,119.2,540,558,18,578,121,124.9,565.5777585,583.8071242,18.22936577,0.002751,18.22936577,3376
43371,AES-128-GCM,1136,2750,4444,2616,0,752,108.8,118.9,508,554,46,579,114.5,124.6,535.1954822,582.4048653,47.20938315,0.00275,47.20938315,3368
43471,AES-128-GCM,1136,2750,4444,2840,0,752,116.3,118.1,544,550,6,580,122,123.8,570.2519548,578.6655083,8.413553432,0.00275,8.413553432,3592
43571,AES-128-GCM,1136,2751,4444,2840,0,752,110.5,118.9,518,554,36,581,116.2,124.6,543.141616,582.4048653,39.26324935,0.002751,39.26324935,3592
43671,AES-128-GCM,1136,2751,4444,2832,0,752,114.2,119.4,534,558,24,582,119.9,125.1,560.4361425,584.7419635,24.30582103,0.002751,24.30582103,3584
43871,AES-128-GCM,1136,2750,4444,2524,0,752,116.1,118.7,544,554,10,584,121.8,124.4,569.3171156,581.4700261,12.15291051,0.00275,12.15291051,3276
43971,AES-128-GCM,1136,2751,4444,2624,0,752,116.3,120,544,560,16,585,122,125.7,570.2519548,587.5464813,17.2945265,0.002751,17.2945265,3376
44071,AES-128-GCM,1136,2751,4444,2624,0,752,114.2,118.5,534,554,20,586,119.9,124.2,560.4361425,580.5351868,20.09904431,0.002751,20.09904431,3376
44171,AES-128-GCM,1136,2751,4444,2624,0,752,109.9,118.3,514,554,40,587,115.6,124,540.3370982,579.6003475,39.26324935,0.002751,39.26324935,3376
44271,AES-128-GCM,1136,2751,4444,2840,0,752,112.5,118.9,524,554,30,588,118.2,124.6,552.4900087,582.4048653,29.91485665,0.002751,29.91485665,3592
44371,AES-128-GCM,1136,2750,4444,2624,0,752,115.3,118.7,540,554,14,589,121,124.4,565.5777585,581.4700261,15.89226759,0.00275,15.89226759,3376
44471,AES-128-GCM,1136,2751,4444,2832,0,752,114.6,118.7,538,554,16,590,120.3,124.4,562.305821,581.4700261,19.16420504,0.002751,19.16420504,3584
44571,AES-128-GCM,1136,2750,4444,2812,0,752,115.5,118.5,540,554,14,591,121.2,124.2,566.5125977,580.5351868,14.02258905,0.00275,14.02258905,3564
44671,AES-128-GCM,1136,2750,4444,2840,0,752,114.4,118.1,540,550,10,592,120.1,123.8,561.3709818,578.6655083,17.2945265,0.00275,17.2945265,3592
44871,AES-128-GCM,1136,2750,4444,2840,0,752,114.6,118.9,534,554,20,594,120.3,124.6,562.305821,582.4048653,20.09904431,0.00275,20.09904431,3592
44971,AES-128-GCM,1136,2750,4444,2840,0,752,111.6,118.7,522,554,32,595,117.3,124.4,548.283232,581.4700261,33.18679409,0.00275,33.18679409,3592
45071,AES-128-GCM,1136,2751,4444,2624,0,752,111.4,118.7,522,554,32,596,117.1,124.4,547.3483927,581.4700261,34.12163336,0.002751,34.12163336,3376
45171,AES-128-GCM,1136,2749,4444,2624,0,752,116.8,119,548,558,10,597,122.5,124.7,572.589053,582.872285,10.28323197,0.002749,10.28323197,3376
45271,AES-128-GCM,1136,2751,4444,2840,0,752,115.9,119.2,540,558,18,598,121.6,124.9,568.3822763,583.8071242,15.42484796,0.002751,15.42484796,3592
45371,AES-128-GCM,1136,2750,4444,2620,0,752,114.8,120,538,560,22,599,120.5,125.7,563.2406603,587.5464813,24.30582103,0.00275,24.30582103,3372
45471,AES-128-GCM,1136,2750,4444,2840,0,752,117,119.2,548,558,10,600,122.7,124.9,573.5238923,583.8071242,10.28323197,0.00275,10.28323197,3592
45571,AES-128-GCM,1136,2750,4444,2840,0,752,115.5,119,540,558,18,601,121.2,124.7,566.5125977,582.872285,16.35968723,0.00275,16.35968723,3592
45671,AES-128-GCM,1136,2751,4444,2840,0,752,111.4,118.5,522,554,32,602,117.1,124.2,547.3483927,580.5351868,33.18679409,0.002751,33.18679409,3592
45771,AES-128-GCM,1136,2750,4444,2840,0,752,112,118.9,524,554,30,603,117.7,124.6,550.1529105,582.4048653,32.25195482,0.00275,32.25195482,3592
45871,AES-128-GCM,1136,2751,4444,2624,0,752,113.5,118.9,530,554,24,604,119.2,124.6,557.164205,582.4048653,25.2406603,0.002751,25.2406603,3376
45971,AES-128-GCM,1136,2751,4444,2624,0,752,114.8,119.6,538,558,20,605,120.5,125.3,563.2406603,585.6768028,22.43614248,0.002751,22.43614248,3376
46171,AES-128-GCM,1136,2749,4444,2840,0,752,116.3,119,544,558,14,607,122,124.7,570.2519548,582.872285,12.62033015,0.002749,12.62033015,3592
46271,AES-128-GCM,1136,2751,4444,2840,0,752,115.3,119.2,538,558,20,608,121,124.9,565.5777585,583.8071242,18.22936577,0.002751,18.22936577,3592
46371,AES-128-GCM,1136,2750,4444,2648,0,752,111.2,119,522,558,36,609,116.9,124.7,546.4135534,582.872285,36.45873154,0.00275,36.45873154,3400
46471,AES-128-GCM,1136,2749,4444,2840,0,752,114.9,119.4,538,558,20,610,120.6,125.1,563.7080799,584.7419635,21.03388358,0.002749,21.03388358,3592
46571,AES-128-GCM,1136,2749,4444,2616,0,752,114.6,119,534,558,24,611,120.3,124.7,562.305821,582.872285,20.56646394,0.002749,20.56646394,3368
46671,AES-128-GCM,1136,2751,4444,2816,0,752,116.3,119.6,544,558,14,612,122,125.3,570.2519548,585.6768028,15.42484796,0.002751,15.42484796,3568
46771,AES-128-GCM,1136,2751,4444,2624,0,752,116.4,118.3,544,554,10,613,122.1,124,570.7193745,579.6003475,8.880973067,0.002751,8.880973067,3376
46871,AES-128-GCM,1136,2749,4444,2840,0,752,115.5,118.9,540,558,18,614,121.2,124.6,566.5125977,582.4048653,15.89226759,0.002749,15.89226759,3592
46971,AES-128-GCM,1136,2751,4444,2840,0,752,115.1,118.9,538,554,16,615,120.8,124.6,564.6429192,582.4048653,17.76194613,0.002751,17.76194613,3592
47071,AES-128-GCM,1136,2750,4444,2624,0,752,116.8,119.4,548,558,10,616,122.5,125.1,572.589053,584.7419635,12.15291051,0.00275,12.15291051,3376
47171,AES-128-GCM,1136,2750,4444,2840,0,752,112,119,524,554,30,617,117.7,124.7,550.1529105,582.872285,32.71937446,0.00275,32.71937446,3592
47271,AES-128-GCM,1136,2751,4444,2624,0,752,110.5,119.2,518,558,40,618,116.2,124.9,543.141616,583.8071242,40.66550825,0.002751,40.66550825,3376
47371,AES-128-GCM,1136,2750,4444,2840,0,752,111,118.9,518,554,36,619,116.7,124.6,545.4787142,582.4048653,36.92615117,0.00275,36.92615117,3592
47471,AES-128-GCM,1136,2751,4444,2624,0,752,115.5,119.2,540,558,18,620,121.2,124.9,566.5125977,583.8071242,17.2945265,0.002751,17.2945265,3376
47571,AES-128-GCM,1136,2749,4444,2840,0,752,114.9,118.9,538,554,16,621,120.6,124.6,563.7080799,582.4048653,18.6967854,0.002749,18.6967854,3592
47671,AES-128-GCM,1136,2750,4444,2624,0,752,116.6,118.9,544,554,10,622,122.3,124.6,571.6542137,582.4048653,10.75065161,0.00275,10.75065161,3376
47771,AES-128-GCM,1136,2750,4444,2624,0,752,114.6,118.7,534,554,20,623,120.3,124.4,562.305821,581.4700261,19.16420504,0.00275,19.16420504,3376
47871,AES-128-GCM,1136,2751,4444,2840,0,752,114.9,119,538,554,16,624,120.6,124.7,563.7080799,582.872285,19.16420504,0.002751,19.16420504,3592
47971,AES-128-GCM,1136,2751,4444,2624,0,752,114.8,118.9,538,558,20,625,120.5,124.6,563.2406603,582.4048653,19.16420504,0.002751,19.16420504,3376
48071,AES-128-GCM,1136,2749,4444,2840,0,752,116.3,119.4,544,558,14,626,122,125.1,570.2519548,584.7419635,14.49000869,0.002749,14.49000869,3592
48171,AES-128-GCM,1136,2750,4444,2840,0,752,116.4,120.5,544,564,20,627,122.1,126.2,570.7193745,589.8835795,19.16420504,0.00275,19.16420504,3592
48271,AES-128-GCM,1136,2751,4444,2840,0,752,114.2,118.7,534,554,20,628,119.9,124.4,560.4361425,581.4700261,21.03388358,0.002751,21.03388358,3592
48371,AES-128-GCM,1136,2751,4444,2840,0,752,112,118.9,524,554,30,629,117.7,124.6,550.1529105,582.4048653,32.25195482,0.002751,32.25195482,3592
48471,AES-128-GCM,1136,2751,4444,2840,0,752,112.3,119.4,524,558,34,630,118,125.1,551.5551694,584.7419635,33.18679409,0.002751,33.18679409,3592
48571,AES-128-GCM,1136,2751,4444,2624,0,752,115.5,118.9,540,554,14,631,121.2,124.6,566.5125977,582.4048653,15.89226759,0.002751,15.89226759,3376
48671,AES-128-GCM,1136,2751,4444,2840,0,752,110.1,118.5,514,554,40,632,115.8,124.2,541.2719374,580.5351868,39.26324935,0.002751,39.26324935,3592
48771,AES-128-GCM,1136,2750,4444,2840,0,752,117.4,119.2,548,558,10,633,123.1,124.9,575.3935708,583.8071242,8.413553432,0.00275,8.413553432,3592
48871,AES-128-GCM,1136,2751,4444,2840,0,752,116.4,118.7,544,554,10,634,122.1,124.4,570.7193745,581.4700261,10.75065161,0.002751,10.75065161,3592
48971,AES-128-GCM,1136,2750,4444,2840,0,752,111.8,118.9,524,554,30,635,117.5,124.6,549.2180712,582.4048653,33.18679409,0.00275,33.18679409,3592
49071,AES-128-GCM,1136,2751,4444,2840,0,752,110.3,118.5,514,554,40,636,116,124.2,542.2067767,580.5351868,38.32841008,0.002751,38.32841008,3592
49171,AES-128-GCM,1136,2750,4444,2612,0,752,115.9,119.8,540,560,20,637,121.6,125.5,568.3822763,586.6116421,18.22936577,0.00275,18.22936577,3364
49271,AES-128-GCM,1136,2750,4444,2840,0,752,114.2,116.8,534,548,14,638,119.9,122.5,560.4361425,572.589053,12.15291051,0.00275,12.15291051,3592
49371,AES-128-GCM,1136,2751,4444,2840,0,752,116.6,119.2,544,558,14,639,122.3,124.9,571.6542137,583.8071242,12.15291051,0.002751,12.15291051,3592
49471,AES-128-GCM,1136,2751,4444,2620,0,752,115.7,118.5,540,554,14,640,121.4,124.2,567.447437,580.5351868,13.08774978,0.002751,13.08774978,3372
49571,AES-128-GCM,1136,2750,4444,2840,0,752,116.4,119.4,544,558,14,641,122.1,125.1,570.7193745,584.7419635,14.02258905,0.00275,14.02258905,3592
49671,AES-128-GCM,1136,2749,4444,2616,0,752,116.6,118.7,544,554,10,642,122.3,124.4,571.6542137,581.4700261,9.815812337,0.002749,9.815812337,3368
49771,AES-128-GCM,1136,2749,4444,2616,0,752,116.3,120.2,544,560,16,643,122,125.9,570.2519548,588.4813206,18.22936577,0.002749,18.22936577,3368
49871,AES-128-GCM,1136,2749,4444,2788,0,752,112,118.7,524,554,30,644,117.7,124.4,550.1529105,581.4700261,31.31711555,0.002749,31.31711555,3540
49971,AES-128-GCM,1136,2751,4444,2840,0,752,114,115.9,534,540,6,645,119.7,121.6,559.5013032,568.3822763,8.880973067,0.002751,8.880973067,3592
2572,AES-128-GCM,1152,2763,4444,2856,0,752,116.1,118.3,544,554,10,47,121.8,124,569.3171156,579.6003475,10.28323197,0.002763,10.28323197,3608
172,AES-128-GCM,1152,2764,4444,2636,0,752,114.2,118.3,534,550,16,71,119.9,124,560.4361425,579.6003475,19.16420504,0.002764,19.16420504,3388
2572,AES-128-GCM,1152,2764,4444,2824,0,752,118.1,122,550,570,20,101,123.8,127.7,578.6655083,596.894874,18.22936577,0.002764,18.22936577,3576
2672,AES-128-GCM,1152,2765,4444,2640,0,752,111.6,118.3,522,554,32,102,117.3,124,548.283232,579.6003475,31.31711555,0.002765,31.31711555,3392
2772,AES-128-GCM,1152,2764,4444,2836,0,752,115.5,119,540,554,14,103,121.2,124.7,566.5125977,582.872285,16.35968723,0.002764,16.35968723,3588
2872,AES-128-GCM,1152,2765,4444,2636,0,752,109.7,118.7,512,554,42,104,115.4,124.4,539.4022589,581.4700261,42.06776716,0.002765,42.06776716,3388
2972,AES-128-GCM,1152,2763,4444,2616,0,752,115.1,117.9,538,550,12,105,120.8,123.6,564.6429192,577.730669,13.08774978,0.002763,13.08774978,3368
3072,AES-128-GCM,1152,2764,4444,2784,0,752,115.7,119.6,540,560,20,106,121.4,125.3,567.447437,585.6768028,18.22936577,0.002764,18.22936577,3536
3172,AES-128-GCM,1152,2764,4444,2604,0,752,114.2,119.2,534,558,24,107,119.9,124.9,560.4361425,583.8071242,23.37098175,0.002764,23.37098175,3356
3272,AES-128-GCM,1152,2766,4444,2636,0,752,116.8,118.5,548,554,6,108,122.5,124.2,572.589053,580.5351868,7.946133797,0.002766,7.946133797,3388
3372,AES-128-GCM,1152,2764,4444,2836,0,752,114.6,119.4,534,558,24,109,120.3,125.1,562.305821,584.7419635,22.43614248,0.002764,22.43614248,3588
3572,AES-128-GCM,1152,2765,4444,2836,0,752,116.3,119.6,544,558,14,111,122,125.3,570.2519548,585.6768028,15.42484796,0.002765,15.42484796,3588
3672,AES-128-GCM,1152,2766,4444,2636,0,752,111.8,119.2,522,558,36,112,117.5,124.9,549.2180712,583.8071242,34.589053,0.002766,34.589053,3388
3772,AES-128-GCM,1152,2764,4444,2664,0,752,114.6,118.1,534,550,16,113,120.3,123.8,562.305821,578.6655083,16.35968723,0.002764,16.35968723,3416
3872,AES-128-GCM,1152,2765,4444,2636,0,752,114.2,119.6,534,558,24,114,119.9,125.3,560.4361425,585.6768028,25.2406603,0.002765,25.2406603,3388
3972,AES-128-GCM,1152,2765,4444,2636,0,752,112.7,117,528,548,20,115,118.4,122.7,553.424848,573.5238923,20.09904431,0.002765,20.09904431,3388
4072,AES-128-GCM,1152,2764,4444,2616,0,752,114,120,534,560,26,116,119.7,125.7,559.5013032,587.5464813,28.04517811,0.002764,28.04517811,3368
4172,AES-128-GCM,1152,2766,4444,2636,0,752,108.6,118.3,508,550,42,117,114.3,124,534.2606429,579.6003475,45.3397046,0.002766,45.3397046,3388
4272,AES-128-GCM,1152,2764,4444,2640,0,752,115.9,118.1,540,550,10,118,121.6,123.8,568.3822763,578.6655083,10.28323197,0.002764,10.28323197,3392
